timestamp,protocol,src_ip,src_port,dst_ip,dst_port,length,flags,ttl,detail
2026-04-24T16:55:38.060,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.061,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.061,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.061,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.062,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.062,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.062,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.062,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.063,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.064,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.064,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.064,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.065,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.065,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.065,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.066,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.066,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.066,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.067,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.067,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.067,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.068,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.068,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.068,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.069,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.069,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.070,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.070,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.070,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.071,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.071,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.071,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.072,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.072,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.072,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.073,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.073,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.073,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.074,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.074,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.074,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.075,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.075,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.075,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.076,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.076,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.077,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.077,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.077,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.078,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.078,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.078,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.078,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.079,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.080,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.080,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.081,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.081,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.081,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.082,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.082,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.082,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.083,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.083,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.084,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.084,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.084,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.085,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.085,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.085,TCP,192.168.57.1,55583,192.168.57.129,22,150,PA,128,
2026-04-24T16:55:38.085,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.086,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.086,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.086,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.087,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.087,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.087,TCP,192.168.57.129,22,192.168.57.1,55583,150,PA,64,
2026-04-24T16:55:38.088,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.088,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.088,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.089,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.089,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.089,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.090,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.090,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.090,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.091,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.091,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.091,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.092,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.092,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.092,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.093,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.093,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.093,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.094,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.094,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.094,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.095,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.095,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.095,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.096,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.096,TCP,192.168.57.129,22,192.168.57.1,55583,150,PA,64,
2026-04-24T16:55:38.097,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.097,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.097,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.098,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.098,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.098,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.099,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.099,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.099,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.100,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.100,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.100,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.101,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.101,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.101,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.102,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.102,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.102,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.103,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.103,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.103,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.104,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.104,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.105,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.105,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.105,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.106,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.106,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.106,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.107,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.107,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.107,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.108,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.108,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.108,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.109,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.109,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.110,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.110,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.110,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.110,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.111,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.111,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.112,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.112,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.112,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.113,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.113,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.113,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.114,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.114,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.114,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.115,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.115,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.116,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.116,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.116,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.117,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.117,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.117,TCP,192.168.57.129,22,192.168.57.1,55583,150,PA,64,
2026-04-24T16:55:38.118,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.118,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.118,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.118,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.119,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.119,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.119,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.120,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.120,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.120,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.121,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.121,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.121,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.121,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.122,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.122,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.122,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.123,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.123,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.124,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.124,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.124,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.125,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.125,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.125,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.126,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.126,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.126,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.127,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.127,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.127,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.128,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.128,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.128,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.128,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.129,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.129,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.130,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.130,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.130,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.130,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.131,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.131,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.131,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.132,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.132,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.132,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.133,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.133,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.134,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.134,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.135,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.135,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.135,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.136,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.136,TCP,192.168.57.129,22,192.168.57.1,55583,150,PA,64,
2026-04-24T16:55:38.137,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.137,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.138,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.138,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.138,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.139,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.139,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.140,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.140,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.140,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.141,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.142,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.142,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.142,TCP,192.168.57.129,22,192.168.57.1,55583,150,PA,64,
2026-04-24T16:55:38.143,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.144,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.144,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.145,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.145,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.145,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.146,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.146,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.147,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.147,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.148,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.148,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.148,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.149,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.149,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.150,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.150,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.150,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
